position_id	auto_rebalance	cutoff_tick_low	cutoff_tick_high	buffer_ticks_below	buffer_ticks_above	tick_spaces_below	tick_spaces_above	dust_bp	price_impact_bp	slippage_bp
119888	True	-887272	887272	0	0	3	2	50	50	50
119889	True	-887272	887272	0	0	2	1	100	50	50
119919	False	0	0	0	0	0	0	0	0	0
119920	True	-887272	887272	0	0	1	1	100	100	100
119945	True	-887272	887272	0	0	3	3	100	50	50
119973	True	-887272	887272	0	0	1	1	100	100	100
120056	False	0	0	0	0	0	0	0	0	0
120056	True	-887272	887272	0	0	4	0	100	50	50
112503	False	0	0	0	0	0	0	0	0	0
120100	False	0	0	0	0	2	1	0	0	0
120113	False	0	0	0	0	1	0	0	0	0
120128	True	-887272	887272	0	0	2	1	100	50	50
120113	True	-887272	887272	0	0	0	1	100	50	50
120142	False	0	0	0	0	4	3	0	0	0
120148	True	-887272	887272	0	0	1	0	100	50	50
120154	True	-887272	887272	0	0	1	1	100	50	50
120220	False	0	0	0	0	0	0	0	0	0
120284	True	-887272	887272	0	0	1	1	100	100	100
120296	True	-887272	887272	0	0	3	2	50	50	50
120305	True	-887272	887272	0	0	0	0	100	50	50
120321	False	0	0	0	0	0	0	0	0	0
120325	False	0	0	0	0	0	0	0	0	0
120329	False	0	0	0	0	0	0	0	0	0
120332	False	0	0	0	0	0	0	0	0	0
120337	False	0	0	0	0	0	0	0	0	0
120340	False	0	0	0	0	0	0	0	0	0
120387	True	-887272	887272	0	0	4	4	50	10	10
120391	True	-887272	887272	0	0	6	5	50	10	10
120394	True	-887272	887272	0	0	7	7	50	10	10
120396	False	0	0	0	0	0	0	0	0	0
120420	False	0	0	0	0	4	3	0	0	0
120430	True	-887272	887272	0	0	6	5	50	10	10
120396	True	-887272	887272	0	0	0	0	100	50	50
120431	True	-887272	887272	0	0	3	3	100	50	50
120436	True	-887272	887272	0	0	6	6	50	10	10
120438	True	-887272	887272	0	0	2	1	100	50	50
120447	True	-887272	887272	0	0	6	5	50	10	10
120453	True	-887272	887272	0	0	6	6	50	10	10
120476	False	0	0	0	0	4	3	0	0	0
120486	True	-887272	887272	0	0	0	0	100	50	50
120488	True	-887272	887272	0	0	1	0	300	300	300
120489	True	-887272	887272	0	0	1	1	300	300	300
120497	True	-887272	887272	0	0	0	0	100	50	50
120506	False	0	0	0	0	0	0	0	0	0
120510	True	-887272	887272	0	0	4	0	100	50	50
120545	True	-887272	887272	0	0	0	0	2500	2500	300
120565	True	-887272	887272	0	0	4	3	100	50	50
120584	False	0	0	0	0	3	3	0	0	0
119667	True	-887272	887272	250	250	5	4	100	50	50
120588	True	-887272	887272	0	0	0	0	100	50	50
120602	True	-887272	887272	0	0	9	8	50	10	10
120605	True	-887272	887272	0	0	7	6	50	10	10
113175	False	0	0	0	0	0	0	0	0	0
120613	True	-887272	887272	0	0	6	6	50	10	10
113178	False	0	0	0	0	0	0	0	0	0
120616	False	0	0	0	0	0	0	0	0	0
113185	False	0	0	0	0	0	0	0	0	0
120618	False	0	0	0	0	0	0	0	0	0
120622	False	0	0	0	0	0	0	0	0	0
120624	False	0	0	0	0	0	0	0	0	0
115618	True	-887272	887272	0	0	1	0	50	20	20
120627	True	-887272	887272	0	0	5	5	50	10	10
120628	True	-887272	887272	0	0	0	1	100	50	50
120710	True	-887272	887272	0	0	1	1	100	100	100
120716	True	-887272	887272	0	0	3	2	50	50	50
120718	False	0	0	0	0	0	0	0	0	0
120839	True	-887272	887272	0	0	2	1	100	50	50
120849	True	-887272	887272	0	0	1	0	300	300	300
120850	True	-887272	887272	0	0	1	1	300	300	300
104814	False	0	0	0	0	0	0	0	0	0
105318	True	-887272	887272	0	0	36	2	100	50	50
120934	False	0	0	0	0	0	0	0	0	0
105318	False	0	0	0	0	0	0	0	0	0
120938	True	-887272	887272	0	0	0	0	100	100	100
120942	False	0	0	0	0	0	0	0	0	0
120938	True	-887272	887272	0	0	0	0	100	100	100
104814	True	-887272	887272	0	0	22	5	100	50	50
120979	False	0	0	0	0	0	0	0	0	0
109318	True	-887272	887272	0	0	1	1	100	50	50
121002	True	-887272	887272	0	0	1	1	100	50	50
121015	True	-887272	887272	0	0	1	0	300	300	300
121016	True	-887272	887272	0	0	1	1	300	300	300
121019	True	-887272	887272	0	0	0	0	100	50	50
121023	False	0	0	0	0	20	19	0	0	0
121026	True	-887272	887272	0	0	0	0	100	100	100
8443	False	0	0	0	0	0	0	0	0	0
121044	True	-887272	887272	0	0	1	0	300	300	300
121050	True	-887272	887272	0	0	0	0	100	50	50
121067	True	-887272	887272	0	0	0	0	100	100	100
121079	False	0	0	0	0	0	0	0	0	0
121081	True	-887272	887272	0	0	0	0	2500	2500	300
121086	True	-887272	887272	0	0	1	1	100	100	100
121104	True	-887272	887272	0	0	1	0	100	50	50
121067	True	-887272	887272	0	0	0	0	100	100	100
121067	True	-887272	887272	0	0	0	0	100	100	100
121112	True	-887272	887272	0	0	1	1	100	50	50
121145	True	-887272	887272	0	0	0	0	100	100	100
119005	False	0	0	0	0	0	0	0	0	0
121150	True	-887272	887272	0	0	1	1	100	100	100
121109	False	0	0	0	0	0	0	0	0	0
121158	True	-887272	887272	0	0	1	0	300	300	300
121159	True	-887272	887272	0	0	1	1	300	300	300
121178	True	-887272	887272	0	0	1	1	100	50	50
121196	True	-887272	887272	0	0	0	0	2500	2500	300
121200	True	-887272	887272	0	0	2	2	100	50	50
121205	True	-887272	887272	0	0	1	1	100	50	50
121222	True	-887272	887272	0	0	0	0	100	50	50
119084	False	0	0	0	0	0	0	0	0	0
121239	True	-887272	887272	0	0	0	0	100	50	50
121241	True	-887272	887272	0	0	1	1	100	50	50
121242	False	0	0	0	0	5	4	0	0	0
121324	True	-887272	887272	0	0	6	6	50	10	10
119694	False	0	0	0	0	0	0	0	0	0
121402	True	-887272	887272	0	0	5	4	100	50	50
121409	True	-887272	887272	0	0	3	0	100	50	50
121429	True	-887272	887272	0	0	5	4	100	50	50
121464	True	-887272	887272	0	0	1	1	100	100	100
121465	True	-887272	887272	0	0	3	2	50	50	50
121490	True	-887272	887272	10	10	8	7	300	300	300
121499	False	0	0	0	0	0	0	0	0	0
121409	True	-887272	887272	0	0	3	0	100	50	50
119694	False	0	0	0	0	0	0	0	0	0
121528	False	0	0	0	0	5	4	0	0	0
121535	False	0	0	0	0	0	0	0	0	0
121536	True	-887272	887272	0	0	3	4	100	50	50
121537	True	-887272	887272	0	0	0	0	2500	2500	300
121540	True	-887272	887272	0	0	1	0	300	300	300
119783	False	0	0	0	0	0	0	0	0	0
121591	False	0	0	0	0	0	0	0	0	0
121599	True	-887272	887272	0	0	3	3	100	10	10
121660	True	-887272	887272	0	0	1	1	100	100	100
121663	True	-887272	887272	-50	-50	8	7	300	100	100
121673	False	0	0	0	0	0	0	0	0	0
121684	False	0	0	0	0	0	0	0	0	0
121693	False	0	0	0	0	4	3	0	0	0
121696	True	-887272	887272	0	0	1	0	100	50	50
121703	True	-887272	887272	0	0	1	0	300	300	300
121696	True	-887272	887272	0	0	1	0	100	50	50
100764	False	0	0	0	0	0	0	0	0	0
121744	True	-887272	887272	0	0	6	6	100	50	50
121745	False	0	0	0	0	1	0	0	0	0
7916	False	0	0	0	0	0	0	0	0	0
121753	False	0	0	0	0	1	1	0	0	0
121772	True	-887272	887272	0	0	1	1	100	50	50
121773	True	-887272	887272	0	0	5	4	100	50	50
121788	False	0	0	0	0	5	4	0	0	0
121802	True	-887272	887272	0	0	7	7	100	50	50
121805	True	-887272	887272	0	0	5	5	100	50	50
121807	True	-887272	887272	0	0	4	3	300	300	300
121828	True	-887272	887272	0	0	1	1	100	100	100
121830	True	-887272	887272	0	0	3	2	50	50	50
121846	True	-887272	887272	0	0	5	4	100	50	50
121863	True	-887272	887272	0	0	1	0	300	300	300
121880	True	-887272	887272	0	0	3	4	100	50	50
121904	True	-887272	887272	0	0	1	0	300	300	300
121908	True	-887272	887272	0	0	1	1	100	100	100
121912	False	0	0	0	0	0	0	0	0	0
121915	True	-887272	887272	0	0	2	2	100	50	50
121919	True	-887272	887272	-40	-40	7	7	400	20	20
121929	True	-887272	887272	0	0	2	2	100	50	50
121943	True	-887272	887272	0	0	1	1	100	100	100
121945	True	-887272	887272	0	0	3	2	50	50	50
121952	True	-887272	887272	0	0	4	3	300	300	300
121957	True	-887272	887272	0	0	1	0	300	300	300
121959	False	0	0	0	0	10	9	0	0	0
121966	True	-887272	887272	0	0	4	3	100	50	50
121969	False	0	0	0	0	0	0	0	0	0
121980	True	-887272	887272	0	0	6	6	100	50	50
122000	True	-887272	887272	0	0	8	11	300	50	50
122022	True	-887272	887272	0	0	11	11	100	50	50
122026	False	0	0	0	0	0	0	0	0	0
122028	True	-887272	887272	0	0	1	0	300	300	300
122031	True	-887272	887272	0	0	1	0	100	50	100
122033	True	-887272	887272	0	0	3	4	100	50	50
122036	True	-887272	887272	0	0	0	0	100	50	50
122026	True	-887272	887272	0	0	1	0	100	50	50
122042	True	-887272	887272	0	0	24	5	100	50	50
122048	False	0	0	0	0	0	0	0	0	0
122062	False	0	0	0	0	0	0	0	0	0
122068	False	0	0	0	0	0	0	0	0	0
122072	True	-887272	887272	0	0	10	9	50	50	50
122073	False	0	0	0	0	0	0	0	0	0
122076	False	0	0	0	0	4	3	0	0	0
122081	False	0	0	0	0	0	0	0	0	0
122092	False	0	0	0	0	0	0	0	0	0
122093	False	0	0	0	0	0	0	0	0	0
122094	False	0	0	0	0	5	4	0	0	0
122097	False	0	0	0	0	0	0	0	0	0
122112	True	-887272	887272	0	0	15	15	100	50	50
111894	False	0	0	0	0	0	0	0	0	0
122130	False	0	0	0	0	0	0	0	0	0
122136	True	-887272	887272	0	0	8	8	100	50	50
122139	True	-887272	887272	0	0	10	9	50	50	50
106663	True	-887272	887272	0	0	0	0	50	50	50
122139	True	-887272	887272	0	0	10	9	50	50	50
122158	True	-887272	887272	250	250	5	4	100	50	50
122163	True	-887272	887272	0	0	20	20	100	50	50
122166	True	-887272	887272	0	0	8	8	100	50	50
122187	True	-887272	887272	0	0	1	0	50	50	50
122188	True	-887272	887272	100	100	3	3	100	10	10
122191	True	-887272	887272	0	0	4	3	100	10	10
122195	True	-887272	887272	0	0	4	4	100	10	10
122208	True	-887272	887272	0	0	5	5	100	50	50
122209	True	-887272	887272	0	0	4	4	100	10	10
122215	True	-887272	887272	0	0	4	3	100	10	10
122225	True	-887272	887272	0	0	4	3	100	10	10
122231	True	-887272	887272	0	0	3	2	100	10	10
122237	True	-887272	887272	0	0	5	4	100	10	10
122239	True	-887272	887272	0	0	3	3	100	10	10
122243	True	-887272	887272	0	0	3	2	100	10	10
122246	True	-887272	887272	0	0	3	3	100	10	10
122254	True	-887272	887272	0	0	5	4	100	50	50
122260	True	-887272	887272	0	0	1	0	300	300	300
122261	False	0	0	0	0	10	9	0	0	0
122263	True	-887272	887272	0	0	1	0	300	300	300
122268	False	0	0	0	0	6	5	0	0	0
122271	False	0	0	0	0	0	0	0	0	0
122273	True	-887272	887272	-50	-50	8	7	300	100	100
122276	False	0	0	0	0	0	0	0	0	0
122277	False	0	0	0	0	0	0	0	0	0
122281	True	-887272	887272	0	0	1	0	300	300	300
122283	True	-887272	887272	10	10	8	7	300	300	300
122284	False	0	0	0	0	0	0	0	0	0
122290	True	-887272	887272	0	0	2	2	100	50	50
122300	False	0	0	0	0	0	0	0	0	0
122311	False	0	0	0	0	0	0	0	0	0
122319	True	-887272	887272	0	0	2	2	100	50	50
122344	True	-887272	887272	0	0	0	1	100	50	50
122348	True	-887272	887272	0	0	1	0	300	300	300
122368	True	-887272	887272	0	0	1	0	300	300	300
122370	True	-887272	887272	0	0	0	0	100	50	50
122374	True	-887272	887272	0	0	12	11	100	50	50
122375	True	-887272	887272	0	0	4	3	100	50	50
122386	True	-887272	887272	0	0	7	7	100	50	50
122388	False	0	0	0	0	0	0	0	0	0
122409	True	-887272	887272	0	0	0	1	100	50	50
122410	True	-887272	887272	-80	-80	5	4	500	30	30
122416	False	0	0	0	0	4	3	0	0	0
122415	True	-887272	887272	0	0	5	5	100	50	50
122418	True	-887272	887272	0	0	6	6	100	50	50
122420	True	-887272	887272	0	0	5	4	100	50	50
122425	True	-887272	887272	0	0	3	2	50	50	50
122431	True	-887272	887272	0	0	1	2	100	50	50
122434	False	0	0	0	0	0	0	0	0	0
122453	False	0	0	0	0	0	0	0	0	0
122464	True	-887272	887272	0	0	0	0	100	50	50
122467	True	-887272	887272	0	0	1	0	300	300	300
122470	True	-887272	887272	0	0	1	0	100	50	50
86653	False	0	0	0	0	0	0	0	0	0
122472	False	0	0	0	0	0	0	0	0	0
122480	False	0	0	0	0	5	5	0	0	0
122484	False	0	0	0	0	0	0	0	0	0
122489	False	0	0	0	0	20	19	0	0	0
122509	True	-887272	887272	0	0	1	0	300	300	300
122526	True	-887272	887272	0	0	3	2	50	50	50
122531	True	-887272	887272	0	0	0	0	100	50	50
122534	False	0	0	0	0	0	0	0	0	0
122556	True	-887272	887272	0	0	4	0	100	50	50
122558	True	-887272	887272	0	0	3	0	100	50	50
122539	False	0	0	0	0	0	0	0	0	0
122581	False	0	0	0	0	4	3	0	0	0
122539	True	-887272	887272	0	0	0	0	100	50	50
122605	False	0	0	0	0	0	0	0	0	0
122614	False	0	0	0	0	0	0	0	0	0
122632	True	-887272	887272	0	0	0	1	100	50	50
122635	True	-887272	887272	0	0	1	0	300	300	300
122637	True	-887272	887272	0	0	0	0	100	50	50
122643	True	-887272	887272	0	0	1	0	300	300	300
122656	False	0	0	0	0	12	12	0	0	0
122539	True	-887272	887272	0	0	0	0	100	50	50
122688	True	-887272	887272	0	0	3	2	50	50	50
122703	True	-887272	887272	0	0	0	1	100	50	50
122539	True	-887272	887272	0	0	0	0	100	100	100
122714	True	-887272	887272	0	0	6	6	100	50	50
122716	True	-887272	887272	0	0	5	4	100	50	50
122724	True	-887272	887272	0	0	5	5	100	50	50
122745	False	0	0	0	0	0	0	0	0	0
122539	True	-887272	887272	1000	1000	0	0	100	100	100
105318	True	-887272	887272	0	0	26	12	100	50	50
122756	False	0	0	0	0	0	0	0	0	0
122767	True	-887272	887272	0	0	0	0	100	50	50
122771	False	0	0	0	0	0	0	0	0	0
122775	False	0	0	0	0	0	0	0	0	0
122776	False	0	0	0	0	0	0	0	0	0
122782	False	0	0	0	0	0	0	0	0	0
122786	False	0	0	0	0	0	0	0	0	0
122792	True	-887272	887272	0	0	0	0	2500	2500	300
122815	False	0	0	0	0	5	4	0	0	0
122822	True	-887272	887272	0	0	7	7	100	50	50
122827	True	-887272	887272	0	0	4	3	300	300	300
122831	True	-887272	887272	0	0	3	4	100	50	50
122856	True	-887272	887272	0	0	2	1	100	50	50
122880	True	-887272	887272	0	0	0	0	100	50	50
122883	True	-887272	887272	0	0	1	0	300	300	300
122913	True	-887272	887272	0	0	0	0	2500	2500	300
122964	True	-887272	887272	0	0	1	2	100	50	50
8468	False	0	0	0	0	17	16	0	0	0
123027	True	-887272	887272	0	0	2	2	100	50	50
123048	True	-887272	887272	0	0	2	2	100	50	50
123054	True	-887272	887272	1000	1000	0	0	100	100	100
123070	True	-887272	887272	0	0	0	0	100	50	50
123072	True	-887272	887272	0	0	0	0	100	50	50
123074	True	-887272	887272	0	0	0	0	100	50	50
123054	True	-887272	887272	0	0	0	0	100	50	50
123147	True	-887272	887272	0	0	1	0	300	300	300
123185	True	-887272	887272	0	0	3	2	50	50	50
123188	True	-887272	887272	-50	-50	8	7	300	100	100
123201	False	0	0	0	0	10	9	0	0	0
123231	True	-887272	887272	10	10	8	7	300	300	300
123278	True	-887272	887272	0	0	1	2	100	50	50
123325	True	-887272	887272	0	0	4	3	100	50	50
123330	True	-887272	887272	0	0	0	0	100	50	50
123335	True	-887272	887272	0	0	0	0	100	50	50
123338	True	-887272	887272	0	0	0	0	100	50	50
123338	True	-887272	887272	0	0	0	0	100	300	300
123335	True	-887272	887272	0	0	0	0	100	300	300
123362	False	0	0	0	0	4	3	0	0	0
97379	False	0	0	0	0	0	0	0	0	0
123417	False	0	0	0	0	1	1	0	0	0
123423	False	0	0	0	0	0	0	0	0	0
123458	True	-887272	887272	0	0	0	0	100	50	50
123461	False	0	0	0	0	5	5	0	0	0
123479	True	-887272	887272	0	0	3	2	50	50	50
123480	True	-887272	887272	0	0	4	3	300	300	300
123491	True	-887272	887272	0	0	1	0	100	50	50
123494	True	-887272	887272	0	0	1	2	100	50	50
123487	False	0	0	0	0	0	0	0	0	0
123499	True	-887272	887272	0	0	0	0	100	50	50
123503	True	-887272	887272	0	0	3	4	100	50	50
123504	True	-887272	887272	0	0	0	0	100	50	50
123487	True	-887272	887272	0	0	14	15	100	50	50
123508	False	0	0	0	0	4	4	0	0	0
123504	True	-887272	887272	0	0	0	0	100	50	50
123522	True	-887272	887272	0	0	0	0	100	50	50
123524	True	-887272	887272	0	0	1	0	300	300	300
122130	True	-887272	887272	0	0	0	0	100	50	50
123543	True	-887272	887272	0	0	2	2	100	50	50
123555	False	0	0	0	0	0	0	0	0	0
123564	False	0	0	0	0	0	0	0	0	0
123611	True	-887272	887272	0	0	5	4	100	50	50
118882	False	0	0	0	0	0	0	0	0	0
123670	True	-887272	887272	0	0	1	2	100	50	50
123738	True	-887272	887272	0	0	6	5	100	10	10
118882	False	0	0	0	0	0	0	0	0	0
120839	True	-887272	887272	100	100	2	1	100	50	50
123769	False	0	0	0	0	0	0	0	0	0
123769	False	0	0	0	0	0	0	0	0	0
123794	True	-887272	887272	0	0	2	2	100	50	50
123796	True	-887272	887272	0	0	2	1	100	50	50
123800	True	-887272	887272	0	0	0	0	100	50	50
123800	True	-887272	887272	0	0	0	0	10	10	10
123826	True	-887272	887272	0	0	2	2	200	100	100
123829	True	-887272	887272	0	0	1	0	300	300	300
123839	True	-887272	887272	0	0	1	0	100	50	50
123873	True	-887272	887272	0	0	3	4	100	50	50
123878	True	-887272	887272	100	100	2	1	100	50	50
123882	True	-887272	887272	0	0	4	4	50	50	50
123892	True	-887272	887272	0	0	1	0	100	50	50
123893	False	0	0	0	0	0	0	0	0	0
123958	False	0	0	0	0	4	3	0	0	0
123958	True	-887272	887272	0	0	4	3	50	10	10
123977	True	-887272	887272	0	0	0	0	2500	2500	300
123979	True	-887272	887272	0	0	1	0	100	50	50
84390	True	-887272	887272	0	0	0	0	100	50	50
124057	True	-887272	887272	0	0	3	0	100	50	50
124079	False	0	0	0	0	10	9	0	0	0
124081	True	-887272	887272	0	0	1	0	100	50	50
124090	True	-887272	887272	0	0	5	4	100	50	50
124094	True	-887272	887272	100	100	6	5	100	10	10
124098	True	-887272	887272	0	0	5	5	100	10	10
124107	True	-887272	887272	0	0	5	4	100	10	10
124118	True	-887272	887272	0	0	4	0	100	50	50
124129	True	-887272	887272	0	0	2	2	200	100	100
124130	True	-887272	887272	0	0	4	4	100	10	10
124145	True	-887272	887272	0	0	5	4	100	10	10
124150	False	0	0	0	0	0	0	0	0	0
124184	True	-887272	887272	0	0	3	2	100	50	50
124187	True	-887272	887272	0	0	3	2	50	50	50
124204	True	-887272	887272	0	0	0	0	100	50	50
124215	True	-887272	887272	0	0	0	0	100	50	50
123703	False	0	0	0	0	0	0	0	0	0
124243	True	-887272	887272	0	0	1	0	100	50	50
124250	True	-887272	887272	0	0	2	7	50	100	100
124324	True	-887272	887272	0	0	3	2	50	50	50
124346	True	-887272	887272	0	0	0	0	2500	2500	300
124394	False	0	0	0	0	0	0	0	0	0
124421	True	-887272	887272	0	0	0	0	100	300	300
124434	True	-887272	887272	0	0	1	2	100	50	50
124437	True	-887272	887272	-40	-40	7	7	400	20	20
124465	False	0	0	0	0	5	4	0	0	0
124497	True	-887272	887272	0	0	0	0	100	300	300
124504	True	-887272	887272	0	0	0	0	10	10	10
124537	True	-887272	887272	0	0	0	0	100	300	300
124546	True	-887272	887272	0	0	1	0	100	300	300
124578	True	-887272	887272	0	0	3	3	100	50	50
124599	True	-887272	887272	0	0	4	3	50	10	10
124546	True	-887272	887272	0	0	1	0	300	300	300
124666	True	-887272	887272	0	0	1	0	300	300	300
124670	True	-887272	887272	0	0	0	0	2500	2500	300
124726	True	-887272	887272	0	0	1	2	100	50	50
124798	False	0	0	0	0	1	1	0	0	0
124798	True	-887272	887272	0	0	1	1	100	50	50
124814	False	0	0	0	0	0	0	0	0	0
124815	False	0	0	0	0	6	5	0	0	0
124820	True	-887272	887272	0	0	0	0	2500	2500	300
124826	True	-887272	887272	100	100	2	1	100	50	50
124945	False	0	0	0	0	7	7	0	0	0
117158	False	0	0	0	0	0	0	0	0	0
124991	False	0	0	0	0	20	19	0	0	0
121528	False	0	0	0	0	0	0	0	0	0
125023	False	0	0	0	0	0	0	0	0	0
125024	False	0	0	0	0	5	4	0	0	0
125023	True	-887272	887272	0	0	3	3	100	50	50
125037	True	-887272	887272	0	0	3	2	50	50	50
125041	True	-887272	887272	0	0	4	3	300	300	300
125049	True	-887272	887272	0	0	4	3	50	10	10
125056	True	-887272	887272	0	0	1	0	300	300	300
107481	False	0	0	0	0	0	0	0	0	0
107481	False	0	0	0	0	0	0	0	0	0
125149	True	-887272	887272	0	0	2	2	100	50	50
125153	True	-887272	887272	0	0	3	3	50	100	100
125154	True	-887272	887272	0	0	3	4	100	50	50
125160	True	-887272	887272	0	0	5	4	100	50	50
125185	True	-887272	887272	0	0	1	0	300	300	300
125203	True	-887272	887272	0	0	3	2	100	50	50
125207	True	-887272	887272	0	0	4	0	100	50	50
125214	True	-887272	887272	0	0	2	2	100	50	50
125252	False	0	0	0	0	4	3	0	0	0
125257	True	-887272	887272	0	0	1	0	100	50	50
125258	True	-887272	887272	5	5	0	0	100	30	20
125258	True	-887272	887272	5	5	0	0	100	30	20
125203	True	-887272	887272	0	0	3	2	100	50	50
125207	True	-887272	887272	0	0	4	0	100	50	50
125203	True	-887272	887272	0	0	3	2	100	50	50
125291	True	-887272	887272	5	5	0	0	100	30	20
125336	True	-887272	887272	0	0	4	0	100	50	50
125344	True	-887272	887272	0	0	3	0	100	50	50
125353	False	0	0	0	0	0	0	0	0	0
125365	True	-887272	887272	5	5	0	0	100	30	20
125364	False	0	0	0	0	0	0	0	0	0
125376	True	-887272	887272	5	5	0	0	100	30	20
125353	True	-887272	887272	0	0	0	0	100	10	10
125383	True	-887272	887272	0	0	1	0	300	300	300
125364	True	-887272	887272	0	0	0	1	100	50	50
125402	True	-887272	887272	0	0	3	2	50	50	50
125415	True	-887272	887272	0	0	1	0	100	50	10
125435	True	-887272	887272	0	0	7	7	100	50	50
125436	True	-887272	887272	0	0	3	2	100	50	50
125439	True	-887272	887272	0	0	4	3	300	300	300
125415	True	-887272	887272	0	0	1	0	100	50	10
125441	True	-887272	887272	5	5	0	0	100	30	20
125444	True	-887272	887272	-50	-50	8	7	300	100	100
125451	True	-887272	887272	0	0	4	3	50	10	10
125456	True	-887272	887272	0	0	1	2	100	50	50
125458	True	-887272	887272	0	0	4	0	100	50	50
125461	True	-887272	887272	0	0	2	2	200	100	100
125468	True	-887272	887272	0	0	1	0	300	300	300
125469	True	-887272	887272	0	0	3	4	100	50	50
125475	True	-887272	887272	0	0	3	0	100	50	50
125477	True	-887272	887272	0	0	1	0	100	50	10
125488	True	-887272	887272	0	0	3	2	100	50	50
125489	True	-887272	887272	0	0	2	2	100	50	50
125492	True	-887272	887272	5	5	0	0	100	30	20
125496	True	-887272	887272	0	0	1	0	300	300	300
105567	False	0	0	0	0	0	0	0	0	0
125548	True	-887272	887272	0	0	3	2	50	50	50
125549	True	-887272	887272	0	0	4	3	50	10	10
105567	True	-887272	887272	0	2500	0	1	100	50	50
125551	True	-887272	887272	0	0	4	3	300	300	300
125553	True	-887272	887272	0	0	5	5	100	50	50
125577	True	-887272	887272	0	0	1	1	100	50	50
125591	True	-887272	887272	0	0	3	2	100	50	50
125593	True	-887272	887272	0	0	3	4	100	50	50
125607	True	-887272	887272	0	0	7	6	50	100	100
125607	True	-887272	887272	100	250	7	6	50	100	100
125639	True	-887272	887272	0	0	2	2	100	50	50
125643	True	-887272	887272	0	0	3	2	100	50	50
125655	False	0	0	0	0	0	0	0	0	0
125670	True	-887272	887272	0	0	6	6	100	50	50
125655	True	-887272	887272	0	0	0	0	100	50	50
125728	True	-887272	887272	0	0	0	0	100	50	50
125737	True	-887272	887272	0	0	0	0	100	50	50
125740	True	-887272	887272	0	0	0	0	100	50	50
125749	True	-887272	887272	0	0	0	0	100	50	50
125776	False	0	0	0	0	15	15	0	0	0
125785	True	-887272	887272	100	100	3	2	100	50	50
125809	True	-887272	887272	0	0	0	0	100	50	50
125810	False	0	0	0	0	1	1	0	0	0
125811	True	-887272	887272	0	0	0	0	2500	2500	300
125570	False	0	0	0	0	0	0	0	0	0
125830	False	0	0	0	0	0	0	0	0	0
125843	False	0	0	0	0	0	0	0	0	0
125570	True	-887272	887272	200	200	4	4	100	50	10
125830	True	-887272	887272	0	0	0	0	100	50	50
125857	True	-887272	887272	0	0	0	0	100	50	50
125810	True	-887272	887272	0	0	1	1	100	50	50
125885	True	-887272	887272	0	0	3	2	100	50	50
125893	True	-887272	887272	0	0	3	2	50	50	50
125899	False	0	0	0	0	0	0	0	0	0
125908	True	-887272	887272	0	0	1	2	100	50	50
125911	True	-887272	887272	0	0	4	3	300	300	300
125899	False	0	0	0	0	0	0	0	0	0
125915	True	-887272	887272	0	0	3	2	100	50	50
125920	True	-887272	887272	0	0	2	2	100	50	50
125925	True	-887272	887272	0	0	14	15	100	50	50
125926	True	-887272	887272	0	0	4	3	50	10	10
125929	True	-887272	887272	0	0	1	0	300	300	300
125933	True	-887272	887272	0	0	0	0	2500	2500	300
125937	True	-887272	887272	0	0	14	15	100	50	50
125938	True	-887272	887272	0	0	1	2	100	50	50
125945	True	-887272	887272	0	0	3	2	50	50	50
125951	True	-887272	887272	0	0	1	0	300	300	300
125958	True	-887272	887272	0	0	4	0	100	50	50
125961	True	-887272	887272	0	0	3	0	100	50	50
125962	False	0	0	0	0	0	0	0	0	0
125969	True	-887272	887272	0	0	24	5	100	50	50
125973	True	-887272	887272	0	0	2	2	100	50	50
125977	True	-887272	887272	0	0	3	4	100	50	50
125980	True	-887272	887272	10	10	8	7	300	300	300
125981	True	-887272	887272	0	0	0	0	100	50	50
